region,crop,hr,Shortage_%,xland,p,y,xlandsc,xwater,xwatersc,grev,grevsc,iterations,statussc,lambdawater
PA-506,Almonds & Pistachios,Sacramento River,0.6,213146.605,4677.600247,1.003444444,179544.6014896814,770242.0611917854,616374.6423131096,1000448773.1940997,842730646.795783,15,Good,516.7533843960579
PA-506,Citrus & Subtropical,Sacramento River,0.6,1310.232581,959.8107757,3.76,1240.7200384606474,3895.251804797831,3504.164940866055,4728483.315688007,4477620.299155843,15,Good,516.7533843960579
PA-506,Corn,Sacramento River,0.6,12510.63153,234.0503904,6.094333333,2.6997120458679162e-18,35365.99229453854,6.040326106463774e-09,17844928.311116394,3.850818226373768e-15,15,Good,516.7533843960579
PA-506,Cotton,Sacramento River,0.6,1065.945079,1698.847366,0.768,2.8926600249572197e-18,2807.450776748699,6.040326105061749e-09,1390754.2961355355,3.774096279653427e-15,15,Good,516.7533843960579
PA-506,Cucurbits,Sacramento River,0.6,7516.208627,202.6283347,12.01,7395.869874313302,14817.193776773478,13850.963876497479,18291192.01653487,17998339.68344293,15,Good,516.7533843960579
PA-506,Dry Beans,Sacramento River,0.6,3373.102493,1266.145204,1.1645,3.3242438460395e-18,7737.259322603316,6.0403261066331774e-09,4973390.320118882,4.901351856315388e-15,15,Good,516.7533843960579
PA-506,Grain,Sacramento River,0.6,26284.9096,191.5900547,3.07125,26547.75896133599,20740.440161137343,19900.45226805023,15466591.621994123,15621257.694343321,15,Good,516.7533843960579
PA-506,Onions & Garlic,Sacramento River,0.6,334.0844892,216.2659801,21.192,312.55469062448213,706.085755515846,627.5535046170224,1531145.5123766281,1432472.1062864035,15,Good,516.7533843960579
PA-506,Other Deciduous,Sacramento River,0.6,81700.08673,1912.296442,2.071666667,77064.43137329433,271876.7611584118,243627.9715211127,323666396.6519681,305301595.273191,15,Good,516.7533843960579
PA-506,Pasture,Sacramento River,0.6,10526.79025,192.6261375,5.0,1.9197916727984246e-18,41744.96671738653,6.040326093777135e-09,10138674.730650797,1.849010273679122e-15,15,Good,516.7533843960579
PA-506,Rice,Sacramento River,0.6,187985.7472,557.2050126,4.593333333,79323.60696837193,852398.3946844058,341699.0372558098,481136052.22527343,203023089.10912824,15,Good,516.7533843960579
PA-506,Safflower,Sacramento River,0.6,2307.680114,564.3278475,1.0135,3.241457602637997e-18,5439.219280914532,6.040326099819072e-09,1319869.0414967788,1.8539395963466108e-15,15,Good,516.7533843960579
PA-506,Sunflowers,Sacramento River,0.6,16130.53931,3738.423401,0.600777778,5734.15683054432,46350.35725035446,15652.99208953763,36228573.556352235,12878696.64656826,15,Good,516.7533843960579
PA-506,Tomato Processing,Sacramento River,0.6,25831.32762,95.62597678,47.896,21212.623663692364,68886.4638407765,53740.926826066534,118310109.71170184,97155975.48231965,15,Good,516.7533843960579
PA-506,Truck Crops,Sacramento River,0.6,1278.958937,4569.754449,5.564927083,1264.1800390305093,3404.8889016042413,3197.2667738822997,32524373.781981695,32148541.229630183,15,Good,516.7533843960579
PA-506,Vineyard,Sacramento River,0.6,2745.0647,1577.628699,10.16672654,2724.761377331797,7306.679602435727,6890.005277218802,44028969.948223546,43703318.46772934,15,Good,516.7533843960579
PA-506,Alfalfa,Sacramento River,0.65,12642.38466,269.6555291,6.366,1.5020687238467755e-18,44723.827724512994,6.633987853318358e-09,21702260.0938637,2.578491874790072e-15,6,Good,496.5261356202182
PA-506,Almonds & Pistachios,Sacramento River,0.65,213146.605,4677.600247,1.003444444,181680.5461902347,770242.0611917854,623707.3169793532,1000448773.1940997,852756156.0234762,6,Good,496.5261356202182
PA-506,Citrus & Subtropical,Sacramento River,0.65,1310.232581,959.8107757,3.76,1245.519272326321,3895.251804797831,3517.719414506087,4728483.315688007,4494940.199142304,6,Good,496.5261356202182
PA-506,Corn,Sacramento River,0.65,12510.63153,234.0503904,6.094333333,9.347188596866342e-08,35365.99229453854,2.70346319855686e-07,17844928.311116394,0.00013332653113600613,6,Good,496.5261356202182
PA-506,Cotton,Sacramento River,0.65,1065.945079,1698.847366,0.768,2.0175645528058178e-18,2807.450776748699,6.633987858554769e-09,1390754.2961355355,2.6323462857746927e-15,6,Good,496.5261356202182
PA-506,Cucurbits,Sacramento River,0.65,7516.208627,202.6283347,12.01,7406.153091127866,14817.193776773478,13870.22225543852,18291192.01653487,18023364.573335845,6,Good,496.5261356202182
PA-506,Dry Beans,Sacramento River,0.65,3373.102493,1266.145204,1.1645,2.3162943970126343e-18,7737.259322603316,6.633987854403464e-09,4973390.320118882,3.4152048912105913e-15,6,Good,496.5261356202182
PA-506,Grain,Sacramento River,0.65,26284.9096,191.5900547,3.07125,26547.75896136322,20740.440161137343,19900.452268071407,15466591.621994123,15621257.694359343,6,Good,496.5261356202182
PA-506,Onions & Garlic,Sacramento River,0.65,334.0844892,216.2659801,21.192,314.1630964497363,706.085755515846,630.7828937222655,1531145.5123766281,1439843.6049372852,6,Good,496.5261356202182
PA-506,Other Deciduous,Sacramento River,0.65,81700.08673,1912.296442,2.071666667,77374.35004181802,271876.7611584118,244607.73423658987,323666396.6519681,306529381.7139538,6,Good,496.5261356202182
PA-506,Pasture,Sacramento River,0.65,10526.79025,192.6261375,5.0,1.3398001918754474e-18,41744.96671738653,6.633987850855346e-09,10138674.730650797,1.2904026799136317e-15,6,Good,496.5261356202182
PA-506,Rice,Sacramento River,0.65,187985.7472,557.2050126,4.593333333,102137.58826474375,852398.3946844058,439973.88560013927,481136052.22527343,261413839.7908776,6,Good,496.5261356202182
PA-506,Safflower,Sacramento River,0.65,2307.680114,564.3278475,1.0135,2.2542624832561513e-18,5439.219280914532,6.633987854928595e-09,1319869.0414967788,1.289317026656774e-15,6,Good,496.5261356202182
PA-506,Sunflowers,Sacramento River,0.65,16130.53931,3738.423401,0.600777778,6653.06562458172,46350.35725035446,18161.411811728398,36228573.556352235,14942530.607514905,6,Good,496.5261356202182
PA-506,Tomato Processing,Sacramento River,0.65,25831.32762,95.62597678,47.896,21522.47375266534,68886.4638407765,54525.91369155545,118310109.71170184,98575120.42755237,6,Good,496.5261356202182
PA-506,Truck Crops,Sacramento River,0.65,1278.958937,4569.754449,5.564927083,1265.079150347786,3404.8889016042413,3199.540736967424,32524373.781981695,32171405.945383538,6,Good,496.5261356202182
PA-506,Vineyard,Sacramento River,0.65,2745.0647,1577.628699,10.16672654,2726.0095438642716,7306.679602435727,6893.161470663561,44028969.948223546,43723338.20961327,6,Good,496.5261356202182
PA-506,Alfalfa,Sacramento River,0.7,12642.38466,269.6555291,6.366,8.968840412671541e-19,44723.827724512994,7.694791357100319e-09,21702260.0938637,1.5396154492277061e-15,9,Good,463.7618698489159
PA-506,Almonds & Pistachios,Sacramento River,0.7,213146.605,4677.600247,1.003444444,185030.69636836293,770242.0611917854,635208.3456941762,1000448773.1940997,868480796.0463581,9,Good,463.7618698489159
PA-506,Citrus & Subtropical,Sacramento River,0.7,1310.232581,959.8107757,3.76,1253.0171379054477,3895.251804797831,3538.895632251298,4728483.315688007,4521999.160130065,9,Good,463.7618698489159
PA-506,Corn,Sacramento River,0.7,12510.63153,234.0503904,6.094333333,922.0204292482597,35365.99229453854,2476.114706326654,17844928.311116394,1315152.5102362246,9,Good,463.7618698489159
PA-506,Cotton,Sacramento River,0.7,1065.945079,1698.847366,0.768,2.830413513504068e-08,2807.450776748699,9.280997167933493e-08,1390754.2961355355,3.692882336338323e-05,9,Good,463.7618698489159
PA-506,Cucurbits,Sacramento River,0.7,7516.208627,202.6283347,12.01,7422.235046290669,14817.193776773478,13900.340494917975,18291192.01653487,18062501.077454086,9,Good,463.7618698489159
PA-506,Dry Beans,Sacramento River,0.7,3373.102493,1266.145204,1.1645,2.101241289816475e-08,7737.259322603316,6.807992979301864e-08,4973390.320118882,3.098124979212534e-05,9,Good,463.7618698489159
PA-506,Grain,Sacramento River,0.7,26284.9096,191.5900547,3.07125,26547.758961390107,20740.440161137343,19900.452268092948,15466591.621994123,15621257.694375165,9,Good,463.7618698489159
PA-506,Onions & Garlic,Sacramento River,0.7,334.0844892,216.2659801,21.192,316.7289847729543,706.085755515846,635.9347351707562,1531145.5123766281,1451603.349907076,9,Good,463.7618698489159
PA-506,Other Deciduous,Sacramento River,0.7,81700.08673,1912.296442,2.071666667,77857.9275269036,271876.7611584118,246136.4939985883,323666396.6519681,308445142.0070478,9,Good,463.7618698489159
PA-506,Pasture,Sacramento River,0.7,10526.79025,192.6261375,5.0,9.60823512633582e-19,41744.96671738653,7.694791357014947e-09,10138674.730650797,9.253986102889468e-16,9,Good,463.7618698489159
PA-506,Rice,Sacramento River,0.7,187985.7472,557.2050126,4.593333333,122894.26067011563,852398.3946844058,529386.549101151,481136052.22527343,314539055.7564734,9,Good,463.7618698489159
PA-506,Safflower,Sacramento River,0.7,2307.680114,564.3278475,1.0135,1.984476611751886e-18,5439.219280914532,7.694791362348347e-09,1319869.0414967788,1.1350140028228095e-15,9,Good,463.7618698489159
PA-506,Sunflowers,Sacramento River,0.7,16130.53931,3738.423401,0.600777778,8006.015475493612,46350.35725035446,21854.668543255124,36228573.556352235,17981204.160198323,9,Good,463.7618698489159
PA-506,Tomato Processing,Sacramento River,0.7,25831.32762,95.62597678,47.896,22013.952665438464,68886.4638407765,55771.04643452319,118310109.71170184,100826143.87267162,9,Good,463.7618698489159
PA-506,Truck Crops,Sacramento River,0.7,1278.958937,4569.754449,5.564927083,1266.531486119494,3404.8889016042413,3203.2138727279744,32524373.781981695,32208339.35280534,9,Good,463.7618698489159
PA-506,Vineyard,Sacramento River,0.7,2745.0647,1577.628699,10.16672654,2728.0221164239383,7306.679602435727,6898.250589907547,44028969.948223546,43755618.50404429,9,Good,463.7618698489159
PA-506,Alfalfa,Sacramento River,0.75,12642.38466,269.6555291,6.366,4.400991140444218e-19,44723.827724512994,5.833881686690286e-08,21702260.0938637,7.554860650847357e-16,2,Good,419.8474913134706
PA-506,Almonds & Pistachios,Sacramento River,0.75,213146.605,4677.600247,1.003444444,189323.9413992426,770242.0611917854,649947.0086699956,1000448773.1940997,888632051.6770319,2,Good,419.8474913134706
PA-506,Citrus & Subtropical,Sacramento River,0.75,1310.232581,959.8107757,3.76,1262.5753808377488,3895.251804797831,3565.890972710708,4728483.315688007,4556493.793287626,2,Good,419.8474913134706
PA-506,Corn,Sacramento River,0.75,12510.63153,234.0503904,6.094333333,6227.607066542923,35365.99229453854,16724.433595448758,17844928.311116394,8882940.991889346,2,Good,419.8474913134706
PA-506,Cotton,Sacramento River,0.75,1065.945079,1698.847366,0.768,6.425752829173919e-18,2807.450776748699,5.8338802721441824e-08,1390754.2961355355,8.383774670138234e-15,2,Good,419.8474913134706
PA-506,Cucurbits,Sacramento River,0.75,7516.208627,202.6283347,12.01,7442.76416049369,14817.193776773478,13938.787361143728,18291192.01653487,18112460.037942216,2,Good,419.8474913134706
PA-506,Dry Beans,Sacramento River,0.75,3373.102493,1266.145204,1.1645,1.0237019523150968e-18,7737.259322603316,5.8338916348877926e-08,4973390.320118882,1.5093728669366894e-15,2,Good,419.8474913134706
PA-506,Grain,Sacramento River,0.75,26284.9096,191.5900547,3.07125,26547.758961242944,20740.440161137343,19900.45226804185,15466591.621994123,15621257.694288572,2,Good,419.8474913134706
PA-506,Onions & Garlic,Sacramento River,0.75,334.0844892,216.2659801,21.192,320.09438506430035,706.085755515846,642.6918526580934,1531145.5123766281,1467027.3450939963,2,Good,419.8474913134706
PA-506,Other Deciduous,Sacramento River,0.75,81700.08673,1912.296442,2.071666667,78473.35942161942,271876.7611584118,248082.09226554088,323666396.6519681,310883262.10850686,2,Good,419.8474913134706
PA-506,Pasture,Sacramento River,0.75,10526.79025,192.6261375,5.0,2.82723482029346e-20,41744.96671738653,5.8338809757017365e-08,10138674.730650797,2.722996616193179e-17,2,Good,419.8474913134706
PA-506,Rice,Sacramento River,0.75,187985.7472,557.2050126,4.593333333,139820.53780863778,852398.3946844058,602299.1765457091,481136052.22527343,357860649.45493144,2,Good,419.8474913134706
PA-506,Safflower,Sacramento River,0.75,2307.680114,564.3278475,1.0135,6.331670110289884e-19,5439.219280914532,5.833800684944596e-08,1319869.0414967788,3.6213751242396476e-16,2,Good,419.8474913134706
PA-506,Sunflowers,Sacramento River,0.75,16130.53931,3738.423401,0.600777778,9607.934772931756,46350.35725035446,26227.55732746496,36228573.556352235,21579053.5552647,2,Good,419.8474913134706
PA-506,Tomato Processing,Sacramento River,0.75,25831.32762,95.62597678,47.896,22653.47393800117,68886.4638407765,57391.23573588612,118310109.71170184,103755216.39394921,2,Good,419.8474913134706
PA-506,Truck Crops,Sacramento River,0.75,1278.958937,4569.754449,5.564927083,1268.4702665513626,3404.8889016042413,3208.1172869097995,32524373.781981695,32257643.218334593,2,Good,419.8474913134706
PA-506,Vineyard,Sacramento River,0.75,2745.0647,1577.628699,10.16672654,2730.701915874244,7306.679602435727,6905.02690164991,44028969.948223546,43798600.663796216,2,Good,419.8474913134706
PA-506,Alfalfa,Sacramento River,0.8,12642.38466,269.6555291,6.366,3.754098027688109e-17,44723.827724512994,2.069217026576153e-07,21702260.0938637,6.44438640381854e-14,4,Good,355.76101571606586
PA-506,Almonds & Pistachios,Sacramento River,0.8,213146.605,4677.600247,1.003444444,195225.13949298585,770242.0611917854,670205.7568252927,1000448773.1940997,916330575.8607072,4,Good,355.76101571606586
PA-506,Citrus & Subtropical,Sacramento River,0.8,1310.232581,959.8107757,3.76,1275.626993759738,3895.251804797831,3602.752636283691,4728483.315688007,4603595.609285318,4,Good,355.76101571606586
PA-506,Corn,Sacramento River,0.8,12510.63153,234.0503904,6.094333333,9020.001431548804,35365.99229453854,24223.496017163507,17844928.311116394,12865959.526197927,4,Good,355.76101571606586
PA-506,Cotton,Sacramento River,0.8,1065.945079,1698.847366,0.768,385.637434579097,2807.450776748699,964.8951148960487,1390754.2961355355,503146.8594936546,4,Good,355.76101571606586
PA-506,Cucurbits,Sacramento River,0.8,7516.208627,202.6283347,12.01,7470.844098873273,14817.193776773478,13991.375389339166,18291192.01653487,18180794.42968174,4,Good,355.76101571606586
PA-506,Dry Beans,Sacramento River,0.8,3373.102493,1266.145204,1.1645,875.3377719816085,7737.259322603316,1907.466351746458,4973390.320118882,1290620.8486229242,4,Good,355.76101571606586
PA-506,Grain,Sacramento River,0.8,26284.9096,191.5900547,3.07125,26547.75896132357,20740.440161137343,19900.452268044024,15466591.621994123,15621257.694336012,4,Good,355.76101571606586
PA-506,Onions & Garlic,Sacramento River,0.8,334.0844892,216.2659801,21.192,324.86190276210397,706.085755515846,652.2641693935329,1531145.5123766281,1488877.3966951591,4,Good,355.76101571606586
PA-506,Other Deciduous,Sacramento River,0.8,81700.08673,1912.296442,2.071666667,79311.96890628414,271876.7611584118,250733.23396587055,323666396.6519681,314205531.65513057,4,Good,355.76101571606586
PA-506,Pasture,Sacramento River,0.8,10526.79025,192.6261375,5.0,3.344620944239724e-17,41744.96671738653,2.069217025392588e-07,10138674.730650797,3.221307069452505e-14,4,Good,355.76101571606586
PA-506,Rice,Sacramento River,0.8,187985.7472,557.2050126,4.593333333,155785.17602108643,852398.3946844058,671069.3915533578,481136052.22527343,398720997.2161381,4,Good,355.76101571606586
PA-506,Safflower,Sacramento River,0.8,2307.680114,564.3278475,1.0135,7.495463783331228e-08,5439.219280914532,5.149414974537226e-07,1319869.0414967788,4.2870025785901485e-05,4,Good,355.76101571606586
PA-506,Sunflowers,Sacramento River,0.8,16130.53931,3738.423401,0.600777778,11616.700821938834,46350.35725035446,31711.04862364178,36228573.556352235,26090665.173782617,4,Good,355.76101571606586
PA-506,Tomato Processing,Sacramento River,0.8,25831.32762,95.62597678,47.896,23549.96554807922,68886.4638407765,59662.444180753606,118310109.71170184,107861239.21647862,4,Good,355.76101571606586
PA-506,Truck Crops,Sacramento River,0.8,1278.958937,4569.754449,5.564927083,1271.283740929265,3404.8889016042413,3215.23290976249,32524373.781981695,32329190.857313186,4,Good,355.76101571606586
PA-506,Vineyard,Sacramento River,0.8,2745.0647,1577.628699,10.16672654,2734.57692195596,7306.679602435727,6914.825489176053,44028969.948223546,43860753.124654815,4,Good,355.76101571606586
PA-506,Alfalfa,Sacramento River,0.85,12642.38466,269.6555291,6.366,5.857588486535143e-18,44723.827724512994,1.8487801659399714e-08,21702260.0938637,1.0055295126386948e-14,2,Good,269.11585238955234
PA-506,Almonds & Pistachios,Sacramento River,0.85,213146.605,4677.600247,1.003444444,202604.91647476377,770242.0611917854,695540.4500434936,1000448773.1940997,950969123.4832028,2,Good,269.11585238955234
PA-506,Citrus & Subtropical,Sacramento River,0.85,1310.232581,959.8107757,3.76,1291.819081092053,3895.251804797831,3648.483939650136,4728483.315688007,4662031.047319212,2,Good,269.11585238955234
PA-506,Corn,Sacramento River,0.85,12510.63153,234.0503904,6.094333333,11032.51370492567,35365.99229453854,29628.160684681327,17844928.311116394,15736568.988041142,2,Good,269.11585238955234
PA-506,Cotton,Sacramento River,0.85,1065.945079,1698.847366,0.768,799.6752176386427,2807.450776748699,2000.8501292318444,1390754.2961355355,1043348.0733241995,2,Good,269.11585238955234
PA-506,Cucurbits,Sacramento River,0.85,7516.208627,202.6283347,12.01,7505.75198702133,14817.193776773478,14056.750781863137,18291192.01653487,18265745.08987419,2,Good,269.11585238955234
PA-506,Dry Beans,Sacramento River,0.85,3373.102493,1266.145204,1.1645,2465.0819332414785,7737.259322603316,5371.710203599123,4973390.320118882,3634581.116501849,2,Good,269.11585238955234
PA-506,Grain,Sacramento River,0.85,26284.9096,191.5900547,3.07125,26547.758961441195,20740.440161137343,19900.452268098572,15466591.621994123,15621257.694405228,2,Good,269.11585238955234
PA-506,Onions & Garlic,Sacramento River,0.85,334.0844892,216.2659801,21.192,331.0545950705379,706.085755515846,664.6979795639731,1531145.5123766281,1517259.1783824603,2,Good,269.11585238955234
PA-506,Other Deciduous,Sacramento River,0.85,81700.08673,1912.296442,2.071666667,80349.76980960478,271876.7611584118,254014.09031465696,323666396.6519681,318316926.05217725,2,Good,269.11585238955234
PA-506,Pasture,Sacramento River,0.85,10526.79025,192.6261375,5.0,5.415210288336729e-18,41744.96671738653,1.8487801651013882e-08,10138674.730650797,5.2155552079628274e-15,2,Good,269.11585238955234
PA-506,Rice,Sacramento River,0.85,187985.7472,557.2050126,4.593333333,170212.9026530062,852398.3946844058,733219.1158205797,481136052.22527343,435647729.89487666,2,Good,269.11585238955234
PA-506,Safflower,Sacramento River,0.85,2307.680114,564.3278475,1.0135,1.802240774228694e-18,5439.219280914532,1.8487801615119988e-08,1319869.0414967788,1.0307848946639749e-15,2,Good,269.11585238955234
PA-506,Sunflowers,Sacramento River,0.85,16130.53931,3738.423401,0.600777778,13886.229956002786,46350.35725035446,37906.366023500064,36228573.556352235,31187940.69517498,2,Good,269.11585238955234
PA-506,Tomato Processing,Sacramento River,0.85,25831.32762,95.62597678,47.896,24698.815400250856,68886.4638407765,62572.98730036866,118310109.71170184,113123088.47379135,2,Good,269.11585238955234
PA-506,Truck Crops,Sacramento River,0.85,1278.958937,4569.754449,5.564927083,1275.0579896532977,3404.8889016042413,3224.778448677689,32524373.781981695,32425171.324469194,2,Good,269.11585238955234
PA-506,Vineyard,Sacramento River,0.85,2745.0647,1577.628699,10.16672654,2739.749923339528,7306.679602435727,6927.906269943809,44028969.948223546,43943724.54695288,2,Good,269.11585238955234
PA-506,Alfalfa,Sacramento River,0.9,12642.38466,269.6555291,6.366,8084.232612779734,44723.827724512994,27168.919561423267,21702260.0938637,13877612.771658942,2,Good,191.4108244747022
PA-506,Almonds & Pistachios,Sacramento River,0.9,213146.605,4677.600247,1.003444444,208720.24332977188,770242.0611917854,716534.2998814561,1000448773.1940997,979672706.398698,2,Good,191.4108244747022
PA-506,Citrus & Subtropical,Sacramento River,0.9,1310.232581,959.8107757,3.76,1305.1370940898935,3895.251804797831,3686.097996678836,4728483.315688007,4710094.2714914745,2,Good,191.4108244747022
PA-506,Corn,Sacramento River,0.9,12510.63153,234.0503904,6.094333333,12220.126679912108,35365.99229453854,32817.53248114134,17844928.311116394,17430557.68470805,2,Good,191.4108244747022
PA-506,Cotton,Sacramento River,0.9,1065.945079,1698.847366,0.768,1038.5035532244888,2807.450776748699,2598.417361036888,1390754.2961355355,1354950.9319503848,2,Good,191.4108244747022
PA-506,Cucurbits,Sacramento River,0.9,7516.208627,202.6283347,12.01,7534.518478805032,14817.193776773478,14110.624585167594,18291192.01653487,18335750.254840955,2,Good,191.4108244747022
PA-506,Dry Beans,Sacramento River,0.9,3373.102493,1266.145204,1.1645,3406.8335515292374,7737.259322603316,7423.900319095241,4973390.320118882,5023124.272859664,2,Good,191.4108244747022
PA-506,Grain,Sacramento River,0.9,26284.9096,191.5900547,3.07125,26547.75896143224,20740.440161137343,19900.452268183908,15466591.621994123,15621257.694399957,2,Good,191.4108244747022
PA-506,Onions & Garlic,Sacramento River,0.9,334.0844892,216.2659801,21.192,336.37977944602153,706.085755515846,675.3899903751612,1531145.5123766281,1541665.076958071,2,Good,191.4108244747022
PA-506,Other Deciduous,Sacramento River,0.9,81700.08673,1912.296442,2.071666667,81201.39027132743,271876.7611584118,256706.36432357974,323666396.6519681,321690740.4163135,2,Good,191.4108244747022
PA-506,Pasture,Sacramento River,0.9,10526.79025,192.6261375,5.0,8.339988441415578e-06,41744.96671738653,3.1496844010308743e-05,10138674.730650797,0.00803249880132264,2,Good,191.4108244747022
PA-506,Rice,Sacramento River,0.9,187985.7472,557.2050126,4.593333333,179664.46168062606,852398.3946844058,773933.2076746626,481136052.22527343,459838318.0945504,2,Good,191.4108244747022
PA-506,Safflower,Sacramento River,0.9,2307.680114,564.3278475,1.0135,2330.75693786088,5439.219280914532,5218.930898802168,1319869.0414967788,1333067.7449068695,2,Good,191.4108244747022
PA-506,Sunflowers,Sacramento River,0.9,16130.53931,3738.423401,0.600777778,15609.235399427775,46350.35725035446,42609.793462512265,36228573.556352235,35057744.93702196,2,Good,191.4108244747022
PA-506,Tomato Processing,Sacramento River,0.9,25831.32762,95.62597678,47.896,25673.498312890584,68886.4638407765,65042.28878415257,118310109.71170184,117587235.42066543,2,Good,191.4108244747022
PA-506,Truck Crops,Sacramento River,0.9,1278.958937,4569.754449,5.564927083,1278.414338488501,3404.8889016042413,3233.267067653512,32524373.781981695,32510524.451063648,2,Good,191.4108244747022
PA-506,Vineyard,Sacramento River,0.9,2745.0647,1577.628699,10.16672654,2744.326238727399,7306.679602435727,6939.478232742189,44028969.948223546,44017125.53188638,2,Good,191.4108244747022
PA-506,Alfalfa,Sacramento River,0.95,12642.38466,269.6555291,6.366,12625.48400957012,44723.827724512994,42430.83740695287,21702260.0938637,21673247.97935771,2,Good,16.291666181852797
PA-506,Almonds & Pistachios,Sacramento River,0.95,213146.605,4677.600247,1.003444444,213102.53854867938,770242.0611917854,732436.5125492318,1000448773.1940997,1000241937.9636594,2,Good,16.291666181852797
PA-506,Citrus & Subtropical,Sacramento River,0.95,1310.232581,959.8107757,3.76,1310.6894833244237,3895.251804797831,3705.5287119905224,4728483.315688007,4730132.225239841,2,Good,16.291666181852797
PA-506,Corn,Sacramento River,0.95,12510.63153,234.0503904,6.094333333,12557.624199960828,35365.99229453854,33723.89263907691,17844928.311116394,17911957.767190456,2,Good,16.291666181852797
PA-506,Cotton,Sacramento River,0.95,1065.945079,1698.847366,0.768,1076.6045373963404,2807.450776748699,2693.749021961406,1390754.2961355355,1404661.8490209957,2,Good,16.291666181852797
PA-506,Cucurbits,Sacramento River,0.95,7516.208627,202.6283347,12.01,7520.9677501327415,14817.193776773478,14100.086133617526,18291192.01653487,18302773.658207055,2,Good,16.291666181852797
PA-506,Dry Beans,Sacramento River,0.95,3373.102493,1266.145204,1.1645,3406.833551324233,7737.259322603316,7423.900339320961,4973390.320118882,5023124.2725574,2,Good,16.291666181852797
PA-506,Grain,Sacramento River,0.95,26284.9096,191.5900547,3.07125,26547.758961258267,20740.440161137343,19900.452332724828,15466591.621994123,15621257.694297587,2,Good,16.291666181852797
PA-506,Onions & Garlic,Sacramento River,0.95,334.0844892,216.2659801,21.192,334.8211771154215,706.085755515846,673.6518080892414,1531145.5123766281,1534521.8331343525,2,Good,16.291666181852797
PA-506,Other Deciduous,Sacramento River,0.95,81700.08673,1912.296442,2.071666667,81707.85934832171,271876.7611584118,258556.6344771944,323666396.6519681,323697188.9738056,2,Good,16.291666181852797
PA-506,Pasture,Sacramento River,0.95,10526.79025,192.6261375,5.0,10398.197379560168,41744.96671738653,39173.26834365122,10138674.730650797,10014822.990936482,2,Good,16.291666181852797
PA-506,Rice,Sacramento River,0.95,187985.7472,557.2050126,4.593333333,187652.0705990368,852398.3946844058,808341.1019039192,481136052.22527343,480282030.87047046,2,Good,16.291666181852797
PA-506,Safflower,Sacramento River,0.95,2307.680114,564.3278475,1.0135,2330.7569379433603,5439.219280914532,5218.930901777983,1319869.0414967788,1333067.7449540438,2,Good,16.291666181852797
PA-506,Sunflowers,Sacramento River,0.95,16130.53931,3738.423401,0.600777778,16200.469132581358,46350.35725035446,44223.732127472584,36228573.556352235,36385633.25984279,2,Good,16.291666181852797
PA-506,Tomato Processing,Sacramento River,0.95,25831.32762,95.62597678,47.896,25893.08006558502,68886.4638407765,65711.50780113525,118310109.71170184,118592942.1978832,2,Good,16.291666181852797
PA-506,Truck Crops,Sacramento River,0.95,1278.958937,4569.754449,5.564927083,1279.1791197669493,3404.8889016042413,3245.1221401696266,32524373.781981695,32529973.106874336,2,Good,16.291666181852797
PA-506,Vineyard,Sacramento River,0.95,2745.0647,1577.628699,10.16672654,2745.3642186202633,7306.679602435727,6962.220993623672,44028969.948223546,44033774.02308944,2,Good,16.291666181852797
PA-506,Alfalfa,Sacramento River,1.0,12642.38466,269.6555291,6.366,12642.382507147164,44723.827724512994,44723.80625876128,21702260.0938637,21702256.39821818,2,Good,8.169982330655443e-05
PA-506,Almonds & Pistachios,Sacramento River,1.0,213146.605,4677.600247,1.003444444,213146.6027822474,770242.0611917854,770241.8306546378,1000448773.1940997,1000448762.7846078,2,Good,8.169982330655443e-05
PA-506,Citrus & Subtropical,Sacramento River,1.0,1310.232581,959.8107757,3.76,1310.2325779450803,3895.251804797831,3895.250667888731,4728483.315688007,4728483.304663141,2,Good,8.169982330655443e-05
PA-506,Corn,Sacramento River,1.0,12510.63153,234.0503904,6.094333333,12510.631343155672,35365.99229453854,35365.98086256409,17844928.311116394,17844928.044605177,2,Good,8.169982330655443e-05
PA-506,Cotton,Sacramento River,1.0,1065.945079,1698.847366,0.768,1065.9450524297038,2807.450776748699,2807.449840088762,1390754.2961355355,1390754.2614688773,2,Good,8.169982330655443e-05
PA-506,Cucurbits,Sacramento River,1.0,7516.208627,202.6283347,12.01,7516.208632687599,14817.193776773478,14817.189499000253,18291192.01653487,18291192.030376017,2,Good,8.169982330655443e-05
PA-506,Dry Beans,Sacramento River,1.0,3373.102493,1266.145204,1.1645,3373.102505368453,7737.259322603316,7737.257021140173,4973390.320118882,4973390.3383552525,2,Good,8.169982330655443e-05
PA-506,Grain,Sacramento River,1.0,26284.9096,191.5900547,3.07125,26284.935167402688,20740.440161137343,20740.45416079158,15466591.621994123,15466606.666389642,2,Good,8.169982330655443e-05
PA-506,Onions & Garlic,Sacramento River,1.0,334.0844892,216.2659801,21.192,334.08448968703647,706.085755515846,706.0855564442055,1531145.5123766281,1531145.5146087692,2,Good,8.169982330655443e-05
PA-506,Other Deciduous,Sacramento River,1.0,81700.08673,1912.296442,2.071666667,81700.08646858686,271876.7611584118,271876.68145639775,323666396.6519681,323666395.6163432,2,Good,8.169982330655443e-05
PA-506,Pasture,Sacramento River,1.0,10526.79025,192.6261375,5.0,10526.78793199674,41744.96671738653,41744.94292392648,10138674.730650797,10138672.498110723,2,Good,8.169982330655443e-05
